Secretaria de Atenção Primária à Saúde - SAPS/MS 
Dados sujeitos à alteração 
---Descrição dos Filtros Utilizados---
" Competência: SET/2025, AGO/2025."
Estado: SE.
"Município: AMPARO DE SÃO FRANCISCO, AQUIDABÃ, ARACAJU, ARAUÁ, AREIA BRANCA, BARRA DOS COQUEIROS, BOQUIM, BREJO GRANDE, CAMPO DO BRITO, CANHOBA, CANINDÉ DE SÃO FRANCISCO, CAPELA, CARIRA, CARMÓPOLIS, CEDRO DE SÃO JOÃO, CRISTINÁPOLIS, CUMBE, DIVINA PASTORA, ESTÂNCIA, FEIRA NOVA, FREI PAULO, GARARU, GENERAL MAYNARD, GRACHO CARDOSO, ILHA DAS FLORES, INDIAROBA, ITABAIANA, ITABAIANINHA, ITABI, ITAPORANGA D'AJUDA, JAPARATUBA, JAPOATÃ, LAGARTO, LARANJEIRAS, MACAMBIRA, MALHADA DOS BOIS, MALHADOR, MARUIM, MOITA BONITA, MONTE ALEGRE DE SERGIPE, MURIBECA, NEÓPOLIS, NOSSA SENHORA APARECIDA, NOSSA SENHORA DA GLÓRIA, NOSSA SENHORA DAS DORES, NOSSA SENHORA DE LOURDES, NOSSA SENHORA DO SOCORRO, PACATUBA, PEDRA MOLE, PEDRINHAS, PINHÃO, PIRAMBU, POÇO REDONDO, POÇO VERDE, PORTO DA FOLHA, PROPRIÁ, RIACHÃO DO DANTAS, RIACHUELO, RIBEIRÓPOLIS, ROSÁRIO DO CATETE, SALGADO, SANTA LUZIA DO ITANHY, SANTA ROSA DE LIMA, SANTANA DO SÃO FRANCISCO, SANTO AMARO DAS BROTAS, SÃO CRISTÓVÃO, SÃO DOMINGOS, SÃO FRANCISCO, SÃO MIGUEL DO ALEIXO, SIMÃO DIAS, SIRIRI, TELHA, TOBIAS BARRETO, TOMAR DO GERU, UMBAÚBA."
"Temas para Saúde: Agravos negligenciados, Alimentação saudável, Autocuidado de pessoas com doenças crônicas, Ações de combate ao Aedes aegypti, Cidadania e direitos humanos, Dependência química / tabaco / álcool / outras drogas, Envelhecimento / Climatério / Andropausa / Etc, Plantas medicinais / fitoterapia, Prevenção da violência e promoção da cultura da paz, Saúde ambiental, Saúde bucal, Saúde do trabalhador, Saúde mental, Saúde sexual e reprodutiva, Semana saúde na escola."
"Programa Saúde na Escola: Educação, Saúde."
Nível: INEP (Escolas/Creche).
Tipo Informação: Quantidade de Atividade Coletiva


Uf;Ibge;Municipio;Unidade de Saúde - CNES;Tipo Unidade;Desc Unidade;Equipe - INE;Tipo Equipe;Desc Equipe;INEP (Escolas/Creche);Agravos negligenciados;Alimentação saudável;Autocuidado de pessoas com doe;Ações de combate ao Aedes aegy;Cidadania e direitos humanos;Dependência química / tabaco /;Envelhecimento / Climatério / ;Plantas medicinais / fitoterap;Prevenção da violência e promo;Saúde ambiental;Saúde bucal;Saúde do trabalhador;Saúde mental;Saúde sexual e reprodutiva;Semana saúde na escola;
SE;280030;ARACAJU;0002526;02;CENTRO DE SAUDE/UNIDADE BASICA;0001480103;72;ENASFAP - EQ DO NUCLEO AMPLIADO SAUDE DA FAMILIA E AT PRIMA.;28019229;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
SE;280760;UMBAÚBA;2421402;02;CENTRO DE SAUDE/UNIDADE BASICA;-;-;-;28024311;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
SE;280710;SIMÃO DIAS;2422263;02;CENTRO DE SAUDE/UNIDADE BASICA;0001530720;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28009320;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;
SE;280200;DIVINA PASTORA;2423006;02;CENTRO DE SAUDE/UNIDADE BASICA;0001873598;71;ESB - EQUIPE DE SAUDE BUCAL;28014677;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280630;SANTA LUZIA DO ITANHY;4228731;02;CENTRO DE SAUDE/UNIDADE BASICA;0002355779;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28026063;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;
SE;280120;CANINDÉ DE SÃO FRANCISCO;5255236;02;CENTRO DE SAUDE/UNIDADE BASICA;0000173800;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28040406;0;2;0;0;0;0;0;0;0;0;1;0;0;0;1;
SE;280580;RIACHÃO DO DANTAS;7166796;02;CENTRO DE SAUDE/UNIDADE BASICA;0000177644;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28012615;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;
SE;280450;NOSSA SENHORA DA GLÓRIA;2421046;02;CENTRO DE SAUDE/UNIDADE BASICA;0001951505;71;ESB - EQUIPE DE SAUDE BUCAL;28001982;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;
SE;280480;NOSSA SENHORA DO SOCORRO;2421623;02;CENTRO DE SAUDE/UNIDADE BASICA;0002529580;74;EAPP - EQUIPE DE ATENCAO PRIMARIA PRISIONAL;28020634;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280140;CARIRA;2546264;02;CENTRO DE SAUDE/UNIDADE BASICA;-;-;-;28003942;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
SE;280100;CAMPO DO BRITO;4020731;02;CENTRO DE SAUDE/UNIDADE BASICA;0002379309;71;ESB - EQUIPE DE SAUDE BUCAL;28027108;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;
SE;280020;AQUIDABÃ;2422689;02;CENTRO DE SAUDE/UNIDADE BASICA;0000171735;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28036379;0;0;0;0;1;0;0;0;1;0;0;0;1;1;1;
SE;280480;NOSSA SENHORA DO SOCORRO;2421623;02;CENTRO DE SAUDE/UNIDADE BASICA;0002529580;74;EAPP - EQUIPE DE ATENCAO PRIMARIA PRISIONAL;28033060;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;
SE;280300;ITABAIANINHA;3323161;02;CENTRO DE SAUDE/UNIDADE BASICA;-;-;-;28029771;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;
SE;280660;SANTO AMARO DAS BROTAS;2423456;02;CENTRO DE SAUDE/UNIDADE BASICA;0002341638;72;ENASFAP - EQ DO NUCLEO AMPLIADO SAUDE DA FAMILIA E AT PRIMA.;28016971;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
SE;280670;SÃO CRISTÓVÃO;2423227;02;CENTRO DE SAUDE/UNIDADE BASICA;0000178195;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28021754;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;
SE;280030;ARACAJU;0003093;02;CENTRO DE SAUDE/UNIDADE BASICA;0000172723;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28019210;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;
SE;280670;SÃO CRISTÓVÃO;2423219;02;CENTRO DE SAUDE/UNIDADE BASICA;0001799711;71;ESB - EQUIPE DE SAUDE BUCAL;28028597;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;
SE;280720;SIRIRI;2422174;02;CENTRO DE SAUDE/UNIDADE BASICA;0001511262;72;ENASFAP - EQ DO NUCLEO AMPLIADO SAUDE DA FAMILIA E AT PRIMA.;28035224;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;
SE;280690;SÃO FRANCISCO;2423359;02;CENTRO DE SAUDE/UNIDADE BASICA;0000178365;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28016130;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;
SE;280390;MALHADOR;2422220;02;CENTRO DE SAUDE/UNIDADE BASICA;0000175692;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28008057;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
SE;280600;RIBEIRÓPOLIS;2421240;01;POSTO DE SAUDE;0001773712;71;ESB - EQUIPE DE SAUDE BUCAL;28034058;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280710;SIMÃO DIAS;2422433;02;CENTRO DE SAUDE/UNIDADE BASICA;0000178462;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28009843;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;
SE;280480;NOSSA SENHORA DO SOCORRO;2421658;02;CENTRO DE SAUDE/UNIDADE BASICA;0001803492;71;ESB - EQUIPE DE SAUDE BUCAL;28020812;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280020;AQUIDABÃ;2422670;02;CENTRO DE SAUDE/UNIDADE BASICA;0001495232;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28005180;0;0;0;0;1;0;0;0;1;0;0;0;1;1;0;
SE;280020;AQUIDABÃ;2422662;02;CENTRO DE SAUDE/UNIDADE BASICA;0000171719;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28005546;0;1;0;0;1;0;0;0;1;0;1;0;1;1;0;
SE;280030;ARACAJU;0003492;02;CENTRO DE SAUDE/UNIDADE BASICA;0000172936;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28019164;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;
SE;280470;NOSSA SENHORA DE LOURDES;2420201;02;CENTRO DE SAUDE/UNIDADE BASICA;-;-;-;28013620;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
SE;280480;NOSSA SENHORA DO SOCORRO;2421623;02;CENTRO DE SAUDE/UNIDADE BASICA;0002529580;74;EAPP - EQUIPE DE ATENCAO PRIMARIA PRISIONAL;28031903;0;0;0;0;2;0;0;0;0;0;1;0;0;0;1;
SE;280740;TOBIAS BARRETO;2422069;02;CENTRO DE SAUDE/UNIDADE BASICA;0001518682;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28010230;10;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
SE;280510;PEDRINHAS;2423375;02;CENTRO DE SAUDE/UNIDADE BASICA;0000177113;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28023226;5;5;0;0;0;0;0;0;0;0;5;0;5;0;0;
SE;280070;BREJO GRANDE;2658410;02;CENTRO DE SAUDE/UNIDADE BASICA;0002061171;71;ESB - EQUIPE DE SAUDE BUCAL;28012828;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280350;LAGARTO;2420538;02;CENTRO DE SAUDE/UNIDADE BASICA;0001660241;72;ENASFAP - EQ DO NUCLEO AMPLIADO SAUDE DA FAMILIA E AT PRIMA.;28011775;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
SE;280580;RIACHÃO DO DANTAS;2420864;02;CENTRO DE SAUDE/UNIDADE BASICA;0000177571;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28012330;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
SE;280320;ITAPORANGA D'AJUDA;6119492;02;CENTRO DE SAUDE/UNIDADE BASICA;0002278006;71;ESB - EQUIPE DE SAUDE BUCAL;28025679;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280030;ARACAJU;0002836;02;CENTRO DE SAUDE/UNIDADE BASICA;0000172650;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28019377;0;0;0;2;0;0;0;0;0;0;0;0;0;1;1;
SE;280740;TOBIAS BARRETO;2422026;02;CENTRO DE SAUDE/UNIDADE BASICA;0001807854;71;ESB - EQUIPE DE SAUDE BUCAL;28010590;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;
SE;280445;NOSSA SENHORA APARECIDA;3012255;02;CENTRO DE SAUDE/UNIDADE BASICA;0000176028;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28027248;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;
SE;280710;SIMÃO DIAS;9250468;02;CENTRO DE SAUDE/UNIDADE BASICA;0001577719;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28035046;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;
SE;280450;NOSSA SENHORA DA GLÓRIA;2421089;02;CENTRO DE SAUDE/UNIDADE BASICA;0000176117;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28033248;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
SE;280030;ARACAJU;0002844;02;CENTRO DE SAUDE/UNIDADE BASICA;0000172669;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28031954;0;0;0;2;0;0;0;0;0;0;0;0;0;0;3;
SE;280030;ARACAJU;0002399;02;CENTRO DE SAUDE/UNIDADE BASICA;0000172022;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28018320;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;
SE;280170;CRISTINÁPOLIS;2421003;02;CENTRO DE SAUDE/UNIDADE BASICA;0000174130;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28022530;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
SE;280360;LARANJEIRAS;2421372;02;CENTRO DE SAUDE/UNIDADE BASICA;0001529153;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28016483;0;0;0;6;0;0;0;0;0;0;6;0;1;0;0;
SE;280450;NOSSA SENHORA DA GLÓRIA;2421038;02;CENTRO DE SAUDE/UNIDADE BASICA;0000176044;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28002024;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;
SE;280230;FREI PAULO;2423618;02;CENTRO DE SAUDE/UNIDADE BASICA;0000174440;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28029801;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;
SE;280760;UMBAÚBA;9865845;02;CENTRO DE SAUDE/UNIDADE BASICA;-;-;-;28033965;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
SE;280710;SIMÃO DIAS;2422336;02;CENTRO DE SAUDE/UNIDADE BASICA;0000178446;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28009991;1;0;0;4;0;0;0;1;0;0;0;0;0;0;0;
SE;280210;ESTÂNCIA;2477912;02;CENTRO DE SAUDE/UNIDADE BASICA;0000174327;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28025067;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;
SE;280630;SANTA LUZIA DO ITANHY;2423413;02;CENTRO DE SAUDE/UNIDADE BASICA;0000177911;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28035445;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;
SE;280280;INDIAROBA;2477963;02;CENTRO DE SAUDE/UNIDADE BASICA;0000174637;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28027116;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;
SE;280120;CANINDÉ DE SÃO FRANCISCO;2477092;02;CENTRO DE SAUDE/UNIDADE BASICA;0000173738;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28029453;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
SE;280030;ARACAJU;2600366;02;CENTRO DE SAUDE/UNIDADE BASICA;0000173096;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28019067;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
SE;280140;CARIRA;2546264;02;CENTRO DE SAUDE/UNIDADE BASICA;-;-;-;28003888;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
SE;280240;GARARU;2421232;02;CENTRO DE SAUDE/UNIDADE BASICA;0000174505;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28000749;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;
SE;280020;AQUIDABÃ;2422646;02;CENTRO DE SAUDE/UNIDADE BASICA;0000171697;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28005368;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;
SE;280710;SIMÃO DIAS;2546108;02;CENTRO DE SAUDE/UNIDADE BASICA;0000178489;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28009827;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;
SE;280280;INDIAROBA;3539148;02;CENTRO DE SAUDE/UNIDADE BASICA;0000174645;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28025270;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;
SE;280130;CAPELA;2476959;02;CENTRO DE SAUDE/UNIDADE BASICA;0000173908;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28014170;0;0;0;0;2;1;0;0;1;1;0;0;1;0;0;
SE;280670;SÃO CRISTÓVÃO;6966721;02;CENTRO DE SAUDE/UNIDADE BASICA;0001804014;71;ESB - EQUIPE DE SAUDE BUCAL;28021320;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;
SE;280140;CARIRA;2546264;02;CENTRO DE SAUDE/UNIDADE BASICA;-;-;-;28003799;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
SE;280720;SIRIRI;2422174;02;CENTRO DE SAUDE/UNIDADE BASICA;0001511262;72;ENASFAP - EQ DO NUCLEO AMPLIADO SAUDE DA FAMILIA E AT PRIMA.;28014898;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;
SE;280600;RIBEIRÓPOLIS;2497166;02;CENTRO DE SAUDE/UNIDADE BASICA;0002320754;72;ENASFAP - EQ DO NUCLEO AMPLIADO SAUDE DA FAMILIA E AT PRIMA.;28030095;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;
SE;280060;BARRA DOS COQUEIROS;2477580;02;CENTRO DE SAUDE/UNIDADE BASICA;0001653938;72;ENASFAP - EQ DO NUCLEO AMPLIADO SAUDE DA FAMILIA E AT PRIMA.;28037448;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
SE;280160;CEDRO DE SÃO JOÃO;2658607;02;CENTRO DE SAUDE/UNIDADE BASICA;0000174084;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28013000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
SE;280120;CANINDÉ DE SÃO FRANCISCO;2477092;02;CENTRO DE SAUDE/UNIDADE BASICA;0002350645;72;ENASFAP - EQ DO NUCLEO AMPLIADO SAUDE DA FAMILIA E AT PRIMA.;28029453;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
SE;280670;SÃO CRISTÓVÃO;2423294;02;CENTRO DE SAUDE/UNIDADE BASICA;0001801988;71;ESB - EQUIPE DE SAUDE BUCAL;28021126;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280190;CUMBE;2422603;71;CENTRO DE APOIO A SAUDE DA FAMILIA;0001582267;72;ENASFAP - EQ DO NUCLEO AMPLIADO SAUDE DA FAMILIA E AT PRIMA.;28005651;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
SE;280380;MALHADA DOS BOIS;2423324;02;CENTRO DE SAUDE/UNIDADE BASICA;0001582313;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28005775;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
SE;280020;AQUIDABÃ;2422646;02;CENTRO DE SAUDE/UNIDADE BASICA;0001984209;71;ESB - EQUIPE DE SAUDE BUCAL;28005490;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280760;UMBAÚBA;2421402;02;CENTRO DE SAUDE/UNIDADE BASICA;0001962159;71;ESB - EQUIPE DE SAUDE BUCAL;28024150;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;
SE;280410;MOITA BONITA;2477254;02;CENTRO DE SAUDE/UNIDADE BASICA;0002343592;72;ENASFAP - EQ DO NUCLEO AMPLIADO SAUDE DA FAMILIA E AT PRIMA.;28008243;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
SE;280420;MONTE ALEGRE DE SERGIPE;2420279;02;CENTRO DE SAUDE/UNIDADE BASICA;0001751050;71;ESB - EQUIPE DE SAUDE BUCAL;28001494;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280410;MOITA BONITA;2477254;02;CENTRO DE SAUDE/UNIDADE BASICA;0002343592;72;ENASFAP - EQ DO NUCLEO AMPLIADO SAUDE DA FAMILIA E AT PRIMA.;28008260;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
SE;280170;CRISTINÁPOLIS;2420953;01;POSTO DE SAUDE;0001821075;71;ESB - EQUIPE DE SAUDE BUCAL;28022467;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280030;ARACAJU;0025674;02;CENTRO DE SAUDE/UNIDADE BASICA;-;-;-;28019075;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;
SE;280030;ARACAJU;0002291;02;CENTRO DE SAUDE/UNIDADE BASICA;-;-;-;28031679;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280330;JAPARATUBA;2545780;02;CENTRO DE SAUDE/UNIDADE BASICA;0000175218;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28015207;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
SE;280440;NEÓPOLIS;2420058;02;CENTRO DE SAUDE/UNIDADE BASICA;0001778862;71;ESB - EQUIPE DE SAUDE BUCAL;28013395;0;0;0;0;0;0;0;0;0;0;5;0;0;0;4;
SE;280040;ARAUÁ;2423170;02;CENTRO DE SAUDE/UNIDADE BASICA;0001679384;72;ENASFAP - EQ DO NUCLEO AMPLIADO SAUDE DA FAMILIA E AT PRIMA.;28031938;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;
SE;280430;MURIBECA;2477297;02;CENTRO DE SAUDE/UNIDADE BASICA;0001575686;72;ENASFAP - EQ DO NUCLEO AMPLIADO SAUDE DA FAMILIA E AT PRIMA.;28005872;0;2;0;0;0;0;0;0;0;0;1;0;1;0;1;
SE;280670;SÃO CRISTÓVÃO;2423278;02;CENTRO DE SAUDE/UNIDADE BASICA;0000178217;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28021304;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
SE;280130;CAPELA;2476959;02;CENTRO DE SAUDE/UNIDADE BASICA;0001517597;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28014146;0;0;0;0;1;1;0;0;1;0;0;0;1;0;0;
SE;280670;SÃO CRISTÓVÃO;2423243;02;CENTRO DE SAUDE/UNIDADE BASICA;-;-;-;28021711;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
SE;280320;ITAPORANGA D'AJUDA;2422816;02;CENTRO DE SAUDE/UNIDADE BASICA;0001792318;71;ESB - EQUIPE DE SAUDE BUCAL;28029879;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280480;NOSSA SENHORA DO SOCORRO;2421666;02;CENTRO DE SAUDE/UNIDADE BASICA;0001968491;71;ESB - EQUIPE DE SAUDE BUCAL;28027760;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;
SE;280600;RIBEIRÓPOLIS;2421240;01;POSTO DE SAUDE;0001773712;71;ESB - EQUIPE DE SAUDE BUCAL;28032977;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280480;NOSSA SENHORA DO SOCORRO;2421623;02;CENTRO DE SAUDE/UNIDADE BASICA;0002529580;74;EAPP - EQUIPE DE ATENCAO PRIMARIA PRISIONAL;28036786;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
SE;280300;ITABAIANINHA;3323161;02;CENTRO DE SAUDE/UNIDADE BASICA;-;-;-;28029682;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;
SE;280030;ARACAJU;0002763;02;CENTRO DE SAUDE/UNIDADE BASICA;0000172499;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28019490;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
SE;280720;SIRIRI;2422174;02;CENTRO DE SAUDE/UNIDADE BASICA;0001511262;72;ENASFAP - EQ DO NUCLEO AMPLIADO SAUDE DA FAMILIA E AT PRIMA.;28035984;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;
SE;280170;CRISTINÁPOLIS;2420996;01;POSTO DE SAUDE;0000174149;72;ENASFAP - EQ DO NUCLEO AMPLIADO SAUDE DA FAMILIA E AT PRIMA.;28022432;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
SE;280740;TOBIAS BARRETO;9828249;02;CENTRO DE SAUDE/UNIDADE BASICA;0002409321;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28035925;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
SE;280320;ITAPORANGA D'AJUDA;9222502;02;CENTRO DE SAUDE/UNIDADE BASICA;0002259060;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28072405;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280480;NOSSA SENHORA DO SOCORRO;2421623;02;CENTRO DE SAUDE/UNIDADE BASICA;0002529580;74;EAPP - EQUIPE DE ATENCAO PRIMARIA PRISIONAL;28030745;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;
SE;280630;SANTA LUZIA DO ITANHY;2545853;02;CENTRO DE SAUDE/UNIDADE BASICA;0000177962;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28026080;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
SE;280030;ARACAJU;0002399;02;CENTRO DE SAUDE/UNIDADE BASICA;0002116790;71;ESB - EQUIPE DE SAUDE BUCAL;28018893;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;
SE;280760;UMBAÚBA;2421402;02;CENTRO DE SAUDE/UNIDADE BASICA;-;-;-;28024141;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
SE;280230;FREI PAULO;2423618;02;CENTRO DE SAUDE/UNIDADE BASICA;0000174459;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28004183;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;
SE;280670;SÃO CRISTÓVÃO;2423227;02;CENTRO DE SAUDE/UNIDADE BASICA;0000178187;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28028252;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
SE;280480;NOSSA SENHORA DO SOCORRO;2421623;02;CENTRO DE SAUDE/UNIDADE BASICA;0002529580;74;EAPP - EQUIPE DE ATENCAO PRIMARIA PRISIONAL;28020812;0;2;0;0;0;0;0;0;0;0;0;0;0;0;3;
SE;280320;ITAPORANGA D'AJUDA;2422824;02;CENTRO DE SAUDE/UNIDADE BASICA;0001792520;71;ESB - EQUIPE DE SAUDE BUCAL;28025660;0;1;0;0;0;0;0;0;0;0;5;0;0;0;0;
SE;280130;CAPELA;2679957;01;POSTO DE SAUDE;0000173932;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28014413;0;3;0;0;2;0;0;0;2;2;6;0;2;0;0;
SE;280050;AREIA BRANCA;2477009;01;POSTO DE SAUDE;0002510154;71;ESB - EQUIPE DE SAUDE BUCAL;28006658;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;
SE;280030;ARACAJU;3469182;02;CENTRO DE SAUDE/UNIDADE BASICA;0000173223;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28019717;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;
SE;280130;CAPELA;2476916;01;POSTO DE SAUDE;0000173843;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28014391;3;3;0;3;0;0;0;0;0;2;0;0;0;0;0;
SE;280420;MONTE ALEGRE DE SERGIPE;3059170;02;CENTRO DE SAUDE/UNIDADE BASICA;0001751085;71;ESB - EQUIPE DE SAUDE BUCAL;28001532;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
